cancer_type_abbr,mirbase_mat_id,gene_symbol,ensg,validated,number_of_tool,pearson_cor,pearson_pv,spearman_cor,spearman_pv,kendall_cor,kendall_pv
STAD,hsa-miR-503-5p,NTN1,ENSG00000065320,0,7,-0.258547,4.28E-07,-0.3813,3.04E-14,-0.2632,3.51E-14
STAD,hsa-miR-503-5p,MYLK,ENSG00000065534,0,8,-0.263179,2.61E-07,-0.3359,3.83E-11,-0.2334,1.82E-11
STAD,hsa-miR-503-5p,INPP5A,ENSG00000068383,0,7,-0.277448,5.32E-08,-0.37,2.21E-13,-0.2537,2.79E-13
STAD,hsa-miR-503-5p,SORBS1,ENSG00000095637,0,6,-0.27088,1.12E-07,-0.3901,5.00E-15,-0.2694,8.61E-15
STAD,hsa-miR-503-5p,DMPK,ENSG00000104936,0,7,-0.257948,4.56E-07,-0.4162,0.00E+00,-0.2901,6.69E-17
STAD,hsa-miR-503-5p,CPED1,ENSG00000106034,0,7,-0.270907,1.11E-07,-0.3397,2.24E-11,-0.2342,1.54E-11
STAD,hsa-miR-503-5p,MYH11,ENSG00000133392,0,7,-0.260943,3.31E-07,-0.4729,0.00E+00,-0.33,2.07E-21
STAD,hsa-miR-503-5p,TPM1,ENSG00000140416,0,6,-0.248972,1.16E-06,-0.3755,8.63E-14,-0.2579,1.13E-13
STAD,hsa-miR-503-5p,LPP,ENSG00000145012,0,6,-0.295556,6.19E-09,-0.471,0.00E+00,-0.3306,1.75E-21
STAD,hsa-miR-503-5p,TMEM47,ENSG00000147027,0,7,-0.28466,2.30E-08,-0.3124,9.00E-10,-0.2132,8.30E-10
STAD,hsa-miR-503-5p,ZER1,ENSG00000160445,0,10,-0.33808,2.13E-11,-0.4075,0.00E+00,-0.2804,6.77E-16
STAD,hsa-miR-503-5p,ZCCHC24,ENSG00000165424,0,6,-0.272962,8.85E-08,-0.3054,2.19E-09,-0.2089,1.78E-09
STAD,hsa-miR-503-5p,RGMA,ENSG00000182175,0,7,-0.30051,3.34E-09,-0.403,0.00E+00,-0.2796,8.14E-16
STAD,hsa-miR-503-5p,FLNA,ENSG00000196924,0,6,-0.268776,1.41E-07,-0.3291,9.89E-11,-0.228,5.18E-11
STAD,hsa-miR-5096,TGFBR3,ENSG00000069702,0,7,-0.193991,1.67E-04,-0.3614,8.85E-13,-0.2495,6.69E-13
STAD,hsa-miR-5096,PPP1R12B,ENSG00000077157,0,6,-0.197683,1.24E-04,-0.6025,0.00E+00,-0.4298,3.53E-35
STAD,hsa-miR-5096,TIMP3,ENSG00000100234,0,6,-0.146054,4.76E-03,-0.3331,5.65E-11,-0.2244,1.04E-10
STAD,hsa-miR-5096,CRISPLD2,ENSG00000103196,0,6,-0.17664,6.21E-04,-0.401,0.00E+00,-0.2762,1.80E-15
STAD,hsa-miR-5096,CALD1,ENSG00000122786,0,6,-0.188009,2.66E-04,-0.5089,0.00E+00,-0.3523,3.48E-24
STAD,hsa-miR-5096,AOC3,ENSG00000131471,1,4,-0.222687,1.46E-05,-0.5237,0.00E+00,-0.3609,2.72E-25
STAD,hsa-miR-5096,FOXF2,ENSG00000137273,1,3,-0.188823,2.50E-04,-0.4669,0.00E+00,-0.3285,3.13E-21
STAD,hsa-miR-5096,PDE5A,ENSG00000138735,0,6,-0.183537,3.73E-04,-0.3693,2.45E-13,-0.2534,2.93E-13
STAD,hsa-miR-5096,LPP,ENSG00000145012,0,6,-0.222429,1.49E-05,-0.6186,0.00E+00,-0.4397,9.68E-37
STAD,hsa-miR-5096,CSRP1,ENSG00000159176,1,1,-0.189913,2.29E-04,-0.4796,0.00E+00,-0.3274,4.20E-21
STAD,hsa-miR-5096,ZCCHC24,ENSG00000165424,1,5,-0.239413,3.01E-06,-0.5304,0.00E+00,-0.3698,1.79E-26
STAD,hsa-miR-5096,RRAD,ENSG00000166592,1,1,-0.126956,1.43E-02,-0.3985,3.51E-16,-0.2695,8.56E-15
STAD,hsa-miR-5096,HOPX,ENSG00000171476,1,3,-0.067844,1.92E-01,-0.3124,9.01E-10,-0.2133,8.08E-10
STAD,hsa-miR-5096,SYNPO2,ENSG00000172403,0,6,-0.172062,8.61E-04,-0.6044,0.00E+00,-0.4265,1.14E-34
STAD,hsa-miR-5096,MSRB3,ENSG00000174099,1,6,-0.193717,1.70E-04,-0.4767,0.00E+00,-0.3283,3.28E-21
STAD,hsa-miR-5096,SSC5D,ENSG00000179954,1,1,-0.225365,1.14E-05,-0.4895,0.00E+00,-0.3394,1.48E-22
STAD,hsa-miR-5096,LYNX1,ENSG00000180155,0,6,-0.055081,2.89E-01,-0.3808,3.36E-14,-0.268,1.18E-14
STAD,hsa-miR-5096,PRELP,ENSG00000188783,0,6,-0.203222,7.89E-05,-0.5042,0.00E+00,-0.3522,3.57E-24
STAD,hsa-miR-552-3p,RAB27A,ENSG00000069974,0,6,-0.200795,9.64E-05,-0.3453,7.43E-12,-0.2414,1.56E-11
STAD,hsa-miR-584-5p,RAB27A,ENSG00000069974,0,6,-0.224792,1.20E-05,-0.3282,8.60E-11,-0.2179,3.52E-10
STAD,hsa-miR-584-5p,FERMT2,ENSG00000073712,0,6,-0.216169,2.61E-05,-0.3502,3.56E-12,-0.2424,2.97E-12
STAD,hsa-miR-584-5p,PPP1R12B,ENSG00000077157,0,8,-0.199192,1.10E-04,-0.3911,4.76E-15,-0.2722,4.58E-15
STAD,hsa-miR-584-5p,SORBS1,ENSG00000095637,0,7,-0.208995,4.86E-05,-0.3782,4.30E-14,-0.2591,8.61E-14
STAD,hsa-miR-584-5p,PALM,ENSG00000099864,0,6,-0.191108,2.09E-04,-0.323,1.76E-10,-0.2195,2.60E-10
STAD,hsa-miR-584-5p,CHRDL1,ENSG00000101938,0,6,-0.205573,6.49E-05,-0.3994,1.11E-15,-0.2765,1.72E-15
STAD,hsa-miR-584-5p,KAT2B,ENSG00000114166,0,6,-0.175139,6.92E-04,-0.3473,5.52E-12,-0.2412,3.76E-12
STAD,hsa-miR-584-5p,FAM117A,ENSG00000121104,0,8,-0.154729,2.77E-03,-0.3113,8.39E-10,-0.2151,5.87E-10
STAD,hsa-miR-584-5p,PALLD,ENSG00000129116,0,6,-0.193522,1.73E-04,-0.3392,1.81E-11,-0.2331,1.91E-11
STAD,hsa-miR-584-5p,FAM129A,ENSG00000135842,0,6,-0.224694,1.21E-05,-0.4335,1.78E-18,-0.3023,3.20E-18
STAD,hsa-miR-584-5p,ZEB1,ENSG00000148516,0,7,-0.239362,3.02E-06,-0.3744,7.99E-14,-0.2592,8.34E-14
STAD,hsa-miR-584-5p,LPAR1,ENSG00000198121,0,6,-0.227274,9.56E-06,-0.333,4.38E-11,-0.2251,9.12E-11
STAD,hsa-miR-584-5p,PLN,ENSG00000198523,0,6,-0.206284,6.11E-05,-0.4275,5.89E-18,-0.2975,1.07E-17
STAD,hsa-miR-592,TIMP3,ENSG00000100234,0,6,-0.274061,7.82E-08,-0.4549,2.14E-20,-0.3177,6.46E-20
STAD,hsa-miR-592,CAV1,ENSG00000105974,0,6,-0.160679,1.88E-03,-0.4371,8.73E-19,-0.3018,3.99E-18
STAD,hsa-miR-592,HOXA5,ENSG00000106004,0,6,-0.216303,2.58E-05,-0.408,2.34E-16,-0.2863,1.82E-16
STAD,hsa-miR-592,PRUNE2,ENSG00000106772,0,7,-0.228417,8.60E-06,-0.5054,1.62E-25,-0.3581,7.06E-25
STAD,hsa-miR-592,C7,ENSG00000112936,0,8,-0.265214,2.09E-07,-0.5396,1.70E-29,-0.3823,4.00E-28
STAD,hsa-miR-592,NRP2,ENSG00000118257,0,7,-0.260463,3.49E-07,-0.4243,1.09E-17,-0.2926,3.95E-17
STAD,hsa-miR-592,MXI1,ENSG00000119950,0,6,-0.209119,4.81E-05,-0.3579,1.11E-12,-0.2468,1.26E-12
STAD,hsa-miR-592,FGL2,ENSG00000127951,0,6,-0.163506,1.55E-03,-0.3344,3.62E-11,-0.2262,7.74E-11
STAD,hsa-miR-592,AKAP12,ENSG00000131016,1,5,-0.290738,1.11E-08,-0.5363,4.29E-29,-0.3746,4.49E-27
STAD,hsa-miR-592,BARX1,ENSG00000131668,0,8,-0.2436,1.99E-06,-0.4618,4.80E-21,-0.3273,4.76E-21
STAD,hsa-miR-592,LPP,ENSG00000145012,0,6,-0.263593,2.49E-07,-0.4937,2.97E-24,-0.3493,9.40E-24
STAD,hsa-miR-592,ADAMTS1,ENSG00000154734,0,8,-0.263981,2.39E-07,-0.3907,5.16E-15,-0.2664,1.85E-14
STAD,hsa-miR-592,TSPAN18,ENSG00000157570,0,6,-0.20478,6.93E-05,-0.3397,1.68E-11,-0.2344,1.56E-11
STAD,hsa-miR-592,NFIA,ENSG00000162599,0,8,-0.284883,2.24E-08,-0.4402,4.59E-19,-0.3065,1.20E-18
STAD,hsa-miR-592,ZCCHC24,ENSG00000165424,0,8,-0.328968,7.74E-11,-0.5454,3.25E-30,-0.3878,6.81E-29
STAD,hsa-miR-592,PLIN4,ENSG00000167676,0,6,-0.237221,3.73E-06,-0.5841,2.09E-35,-0.4171,3.70E-33
STAD,hsa-miR-592,RCAN2,ENSG00000172348,0,6,-0.185104,3.32E-04,-0.3667,2.80E-13,-0.2495,7.23E-13
STAD,hsa-miR-592,SYNPO2,ENSG00000172403,0,6,-0.209415,4.69E-05,-0.5578,8.43E-32,-0.3952,6.14E-30
STAD,hsa-miR-592,PODN,ENSG00000174348,0,7,-0.308617,1.19E-09,-0.4821,4.81E-23,-0.3345,6.50E-22
STAD,hsa-miR-592,MAF,ENSG00000178573,0,8,-0.238979,3.14E-06,-0.3656,3.31E-13,-0.2472,1.16E-12
STAD,hsa-miR-592,THBS2,ENSG00000186340,0,7,-0.271974,9.89E-08,-0.3706,1.48E-13,-0.247,1.20E-12
STAD,hsa-miR-592,PRELP,ENSG00000188783,0,6,-0.298707,4.19E-09,-0.5294,2.94E-28,-0.3736,6.28E-27
STAD,hsa-miR-592,MFAP5,ENSG00000197614,0,6,-0.287529,1.64E-08,-0.5086,7.22E-26,-0.3494,9.24E-24
STAD,hsa-miR-671-5p,HSPB6,ENSG00000004776,0,6,-0.30053,3.34E-09,-0.4819,5.00E-23,-0.3399,1.26E-22
STAD,hsa-miR-671-5p,PDK4,ENSG00000004799,0,7,-0.243619,1.99E-06,-0.353,2.33E-12,-0.2414,3.65E-12
STAD,hsa-miR-671-5p,ATP2B4,ENSG00000058668,0,7,-0.339803,1.66E-11,-0.4715,5.46E-22,-0.335,5.09E-22
STAD,hsa-miR-671-5p,NTN1,ENSG00000065320,0,8,-0.304445,2.03E-09,-0.3747,7.57E-14,-0.2598,7.44E-14
STAD,hsa-miR-671-5p,MYLK,ENSG00000065534,0,8,-0.335225,3.20E-11,-0.5619,2.44E-32,-0.402,5.51E-31
STAD,hsa-miR-671-5p,TGFBR3,ENSG00000069702,0,6,-0.340263,1.55E-11,-0.4279,5.44E-18,-0.2992,6.90E-18
STAD,hsa-miR-671-5p,CYBRD1,ENSG00000071967,0,8,-0.381616,2.42E-14,-0.49,7.23E-24,-0.3439,4.05E-23
STAD,hsa-miR-671-5p,TACR2,ENSG00000075073,0,6,-0.314968,5.19E-10,-0.4661,1.83E-21,-0.3281,3.45E-21
STAD,hsa-miR-671-5p,PPP1R12B,ENSG00000077157,0,8,-0.327184,9.92E-11,-0.519,4.84E-27,-0.3659,5.94E-26
STAD,hsa-miR-671-5p,FKBP5,ENSG00000096060,0,7,-0.170267,9.77E-04,-0.3144,5.57E-10,-0.2156,5.31E-10
STAD,hsa-miR-671-5p,PALM,ENSG00000099864,0,8,-0.146267,4.70E-03,-0.3126,7.05E-10,-0.2185,3.16E-10
STAD,hsa-miR-671-5p,TIMP3,ENSG00000100234,0,6,-0.299356,3.86E-09,-0.4042,4.70E-16,-0.2788,9.82E-16
STAD,hsa-miR-671-5p,CBX7,ENSG00000100307,0,9,-0.370208,1.58E-13,-0.4013,7.95E-16,-0.2768,1.58E-15
STAD,hsa-miR-671-5p,CRISPLD2,ENSG00000103196,0,7,-0.372316,1.12E-13,-0.4566,1.47E-20,-0.318,5.27E-20
STAD,hsa-miR-671-5p,NCS1,ENSG00000107130,0,8,-0.32561,1.23E-10,-0.377,5.23E-14,-0.2608,5.91E-14
STAD,hsa-miR-671-5p,PDGFRB,ENSG00000113721,0,9,-0.284557,2.33E-08,-0.3274,9.57E-11,-0.2225,1.49E-10
STAD,hsa-miR-671-5p,KAT2B,ENSG00000114166,0,6,-0.278939,4.48E-08,-0.3182,3.36E-10,-0.2189,2.90E-10
STAD,hsa-miR-671-5p,ZBTB47,ENSG00000114853,0,7,-0.348696,4.48E-12,-0.3688,1.98E-13,-0.2562,1.61E-13
STAD,hsa-miR-671-5p,NRP2,ENSG00000118257,0,7,-0.38157,2.44E-14,-0.4955,1.93E-24,-0.3509,5.27E-24
STAD,hsa-miR-671-5p,PTGIS,ENSG00000124212,0,6,-0.302493,2.61E-09,-0.4119,1.14E-16,-0.2812,5.57E-16
STAD,hsa-miR-671-5p,AHNAK,ENSG00000124942,0,7,-0.332286,4.86E-11,-0.4019,7.17E-16,-0.2765,1.68E-15
STAD,hsa-miR-671-5p,PDLIM4,ENSG00000131435,0,7,-0.207238,5.64E-05,-0.3317,5.31E-11,-0.2292,4.10E-11
STAD,hsa-miR-671-5p,AOC3,ENSG00000131471,0,6,-0.389911,5.90E-15,-0.5322,1.37E-28,-0.3756,2.90E-27
STAD,hsa-miR-671-5p,RNF122,ENSG00000133874,0,6,-0.294053,7.44E-09,-0.3611,6.75E-13,-0.2466,1.24E-12
STAD,hsa-miR-671-5p,ITGA7,ENSG00000135424,0,7,-0.324977,1.35E-10,-0.3868,1.01E-14,-0.2697,8.09E-15
STAD,hsa-miR-671-5p,FAM129A,ENSG00000135842,0,8,-0.337043,2.47E-11,-0.4949,2.20E-24,-0.3493,8.41E-24
STAD,hsa-miR-671-5p,DNAJB5,ENSG00000137094,0,7,-0.31798,3.47E-10,-0.4822,4.65E-23,-0.3405,1.09E-22
STAD,hsa-miR-671-5p,FXYD6,ENSG00000137726,0,7,-0.371791,1.22E-13,-0.4845,2.69E-23,-0.3399,1.27E-22
STAD,hsa-miR-671-5p,GABARAPL1,ENSG00000139112,0,6,-0.263396,2.54E-07,-0.3262,1.14E-10,-0.226,7.59E-11
STAD,hsa-miR-671-5p,DPT,ENSG00000143196,0,8,-0.281514,3.32E-08,-0.4613,5.36E-21,-0.3276,3.99E-21
STAD,hsa-miR-671-5p,RGS5,ENSG00000143248,0,6,-0.356618,1.35E-12,-0.3864,1.07E-14,-0.2641,2.85E-14
STAD,hsa-miR-671-5p,ITPKB,ENSG00000143772,0,9,-0.262562,2.78E-07,-0.3914,4.58E-15,-0.2747,2.55E-15
STAD,hsa-miR-671-5p,LPP,ENSG00000145012,0,7,-0.330352,6.38E-11,-0.3831,1.90E-14,-0.2647,2.52E-14
STAD,hsa-miR-671-5p,JPH2,ENSG00000149596,0,9,-0.345822,6.87E-12,-0.4465,1.26E-19,-0.3169,7.13E-20
STAD,hsa-miR-671-5p,HSPB8,ENSG00000152137,1,7,-0.336602,2.63E-11,-0.5182,5.90E-27,-0.3662,5.44E-26
STAD,hsa-miR-671-5p,C16orf89,ENSG00000153446,0,7,-0.170669,9.50E-04,-0.3431,1.02E-11,-0.2339,1.65E-11
STAD,hsa-miR-671-5p,ADAMTS1,ENSG00000154734,0,8,-0.313188,6.56E-10,-0.3911,4.82E-15,-0.2681,1.15E-14
STAD,hsa-miR-671-5p,KLF10,ENSG00000155090,0,6,-0.322805,1.81E-10,-0.4024,6.49E-16,-0.2776,1.30E-15
STAD,hsa-miR-671-5p,RBPMS,ENSG00000157110,0,6,-0.339449,1.75E-11,-0.3814,2.49E-14,-0.2611,5.55E-14
STAD,hsa-miR-671-5p,ST6GALNAC6,ENSG00000160408,0,7,-0.332471,4.74E-11,-0.3985,1.31E-15,-0.2766,1.67E-15
STAD,hsa-miR-671-5p,NFIA,ENSG00000162599,0,6,-0.357041,1.26E-12,-0.3638,4.40E-13,-0.2497,6.50E-13
STAD,hsa-miR-671-5p,FRZB,ENSG00000162998,0,6,-0.335587,3.04E-11,-0.4487,8.00E-20,-0.3109,3.44E-19
STAD,hsa-miR-671-5p,ANTXR2,ENSG00000163297,0,8,-0.379028,3.73E-14,-0.4315,2.65E-18,-0.304,2.07E-18
STAD,hsa-miR-671-5p,FYCO1,ENSG00000163820,0,6,-0.348452,4.64E-12,-0.3722,1.15E-13,-0.2578,1.14E-13
STAD,hsa-miR-671-5p,DLC1,ENSG00000164741,0,9,-0.375934,6.22E-14,-0.4533,3.02E-20,-0.3169,7.13E-20
STAD,hsa-miR-671-5p,CFL2,ENSG00000165410,0,9,-0.303418,2.32E-09,-0.4785,1.11E-22,-0.3319,1.22E-21
STAD,hsa-miR-671-5p,ZCCHC24,ENSG00000165424,0,8,-0.397605,1.54E-15,-0.4771,1.53E-22,-0.3387,1.82E-22
STAD,hsa-miR-671-5p,AMOTL1,ENSG00000166025,0,7,-0.386824,1.00E-14,-0.4545,2.33E-20,-0.3162,8.71E-20
STAD,hsa-miR-671-5p,JAM3,ENSG00000166086,0,6,-0.40944,1.81E-16,-0.5042,2.22E-25,-0.353,2.85E-24
STAD,hsa-miR-671-5p,RBPMS2,ENSG00000166831,0,7,-0.307643,1.35E-09,-0.3866,1.05E-14,-0.2673,1.39E-14
STAD,hsa-miR-671-5p,ZBTB4,ENSG00000174282,1,8,-0.389438,6.40E-15,-0.4255,8.67E-18,-0.3018,3.62E-18
STAD,hsa-miR-671-5p,MAF,ENSG00000178573,0,9,-0.310301,9.57E-10,-0.3726,1.07E-13,-0.2559,1.72E-13
STAD,hsa-miR-671-5p,RGMA,ENSG00000182175,0,7,-0.377958,4.45E-14,-0.5096,5.61E-26,-0.3616,2.15E-25
STAD,hsa-miR-671-5p,CLDN5,ENSG00000184113,0,6,-0.275144,6.91E-08,-0.3445,8.31E-12,-0.2381,7.10E-12
STAD,hsa-miR-671-5p,THBS2,ENSG00000186340,0,6,-0.221755,1.59E-05,-0.3147,5.35E-10,-0.2118,1.08E-09
STAD,hsa-miR-671-5p,PRELP,ENSG00000188783,0,6,-0.396937,1.73E-15,-0.5305,2.18E-28,-0.375,3.54E-27
STAD,hsa-miR-671-5p,LPAR1,ENSG00000198121,0,8,-0.164433,1.46E-03,-0.3127,7.01E-10,-0.2141,7.03E-10
STAD,hsa-miR-671-5p,CCDC69,ENSG00000198624,0,8,-0.334758,3.43E-11,-0.3712,1.35E-13,-0.2567,1.45E-13
STAD,hsa-miR-7-5p,CELF2,ENSG00000048740,0,7,-0.238792,3.20E-06,-0.4156,5.76E-17,-0.2884,1.01E-16
STAD,hsa-miR-7-5p,ATP2B4,ENSG00000058668,0,7,-0.229232,7.97E-06,-0.4897,7.84E-24,-0.3438,4.17E-23
STAD,hsa-miR-7-5p,MYLK,ENSG00000065534,1,6,-0.212113,3.72E-05,-0.5462,2.55E-30,-0.3862,9.94E-29
STAD,hsa-miR-7-5p,MRVI1,ENSG00000072952,0,6,-0.273153,8.66E-08,-0.5294,2.95E-28,-0.3725,7.62E-27
STAD,hsa-miR-7-5p,PPP1R12B,ENSG00000077157,0,6,-0.195431,1.49E-04,-0.4828,4.04E-23,-0.3376,2.43E-22
STAD,hsa-miR-7-5p,TNS1,ENSG00000079308,0,6,-0.252769,7.84E-07,-0.5467,2.20E-30,-0.3841,1.95E-28
STAD,hsa-miR-7-5p,CBX7,ENSG00000100307,1,7,-0.251431,9.00E-07,-0.4645,2.61E-21,-0.3257,6.77E-21
STAD,hsa-miR-7-5p,CLIP3,ENSG00000105270,0,6,-0.252951,7.70E-07,-0.5228,1.78E-27,-0.364,1.04E-25
STAD,hsa-miR-7-5p,CAV1,ENSG00000105974,1,7,-0.161595,1.77E-03,-0.445,1.71E-19,-0.3102,4.13E-19
STAD,hsa-miR-7-5p,CXCL12,ENSG00000107562,0,7,-0.074477,1.52E-01,-0.3608,7.04E-13,-0.2459,1.44E-12
STAD,hsa-miR-7-5p,KLF9,ENSG00000119138,0,8,-0.235203,4.53E-06,-0.4252,9.23E-18,-0.2957,1.67E-17
STAD,hsa-miR-7-5p,SSPN,ENSG00000123096,1,4,-0.313909,5.97E-10,-0.5208,2.99E-27,-0.3707,1.33E-26
STAD,hsa-miR-7-5p,AHNAK,ENSG00000124942,0,6,-0.307133,1.44E-09,-0.4688,1.01E-21,-0.3297,2.26E-21
STAD,hsa-miR-7-5p,AOC3,ENSG00000131471,0,6,-0.249691,1.08E-06,-0.5174,7.46E-27,-0.3624,1.69E-25
STAD,hsa-miR-7-5p,MAP1B,ENSG00000131711,1,7,-0.222424,1.49E-05,-0.4892,8.92E-24,-0.3403,1.15E-22
STAD,hsa-miR-7-5p,TSPAN2,ENSG00000134198,0,7,-0.229406,7.84E-06,-0.4589,9.03E-21,-0.3228,1.46E-20
STAD,hsa-miR-7-5p,CCL21,ENSG00000137077,0,7,-0.104934,4.31E-02,-0.3148,5.30E-10,-0.2132,8.34E-10
STAD,hsa-miR-7-5p,RGS5,ENSG00000143248,0,6,-0.211324,3.98E-05,-0.3352,3.23E-11,-0.222,1.62E-10
STAD,hsa-miR-7-5p,ITPKB,ENSG00000143772,0,6,-0.189385,2.39E-04,-0.4708,6.48E-22,-0.3338,7.18E-22
STAD,hsa-miR-7-5p,LPP,ENSG00000145012,0,7,-0.22568,1.11E-05,-0.496,1.70E-24,-0.3491,9.11E-24
STAD,hsa-miR-7-5p,TAGLN,ENSG00000149591,1,1,-0.23053,7.06E-06,-0.5315,1.66E-28,-0.3761,2.50E-27
STAD,hsa-miR-7-5p,JPH2,ENSG00000149596,0,6,-0.22963,7.68E-06,-0.4688,1.01E-21,-0.3298,2.15E-21
STAD,hsa-miR-7-5p,NFIA,ENSG00000162599,0,7,-0.231077,6.70E-06,-0.4072,2.75E-16,-0.2826,4.05E-16
STAD,hsa-miR-7-5p,FYCO1,ENSG00000163820,1,5,-0.276275,6.08E-08,-0.509,6.51E-26,-0.3591,4.67E-25
STAD,hsa-miR-7-5p,COL1A2,ENSG00000164692,0,8,-0.283046,2.78E-08,-0.3547,1.80E-12,-0.2402,4.64E-12
STAD,hsa-miR-7-5p,ZCCHC24,ENSG00000165424,0,7,-0.30796,1.30E-09,-0.5474,1.80E-30,-0.3869,8.02E-29
STAD,hsa-miR-7-5p,AMOTL1,ENSG00000166025,0,6,-0.252424,8.13E-07,-0.4283,4.98E-18,-0.2962,1.47E-17
STAD,hsa-miR-7-5p,JAM3,ENSG00000166086,0,8,-0.26199,2.96E-07,-0.5026,3.32E-25,-0.358,6.55E-25
STAD,hsa-miR-7-5p,MFAP4,ENSG00000166482,0,6,-0.278825,4.54E-08,-0.4927,3.85E-24,-0.3445,3.41E-23
STAD,hsa-miR-7-5p,TEF,ENSG00000167074,0,6,-0.21173,3.84E-05,-0.3697,1.71E-13,-0.2555,1.87E-13
STAD,hsa-miR-7-5p,HSPB7,ENSG00000173641,0,6,-0.201394,9.18E-05,-0.5228,1.75E-27,-0.3676,3.50E-26
STAD,hsa-miR-7-5p,ZBTB4,ENSG00000174282,0,10,-0.324807,1.38E-10,-0.5117,3.22E-26,-0.3645,9.04E-26
STAD,hsa-miR-7-5p,MAF,ENSG00000178573,0,6,-0.233517,5.32E-06,-0.3732,9.71E-14,-0.2547,2.22E-13
STAD,hsa-miR-7-5p,SYNM,ENSG00000182253,0,6,-0.174116,7.44E-04,-0.4596,7.63E-21,-0.3191,3.98E-20
STAD,hsa-miR-7-5p,MXRA7,ENSG00000182534,0,6,-0.278393,4.77E-08,-0.5076,9.31E-26,-0.3565,1.01E-24
STAD,hsa-miR-7-5p,FLNA,ENSG00000196924,1,4,-0.233059,5.55E-06,-0.5072,1.03E-25,-0.3573,7.93E-25
STAD,hsa-miR-7-5p,MFAP5,ENSG00000197614,0,6,-0.202071,8.68E-05,-0.4251,9.38E-18,-0.2969,1.26E-17
STAD,hsa-miR-7-5p,PLN,ENSG00000198523,0,8,-0.212693,3.54E-05,-0.5103,4.66E-26,-0.3608,2.76E-25
STAD,hsa-miR-7-5p,CCDC69,ENSG00000198624,0,6,-0.250623,9.78E-07,-0.4362,1.03E-18,-0.3002,5.36E-18
STAD,hsa-miR-7-5p,COL5A2,ENSG00000204262,0,6,-0.262464,2.81E-07,-0.3065,1.57E-09,-0.208,2.11E-09
STAD,hsa-miR-7-5p,S1PR3,ENSG00000213694,0,6,-0.282539,2.95E-08,-0.4859,1.95E-23,-0.3366,3.29E-22
STAD,hsa-miR-7641,JPH2,ENSG00000149596,1,1,-0.112213,3.05E-02,-0.4317,0.00E+00,-0.2964,1.39E-17
STAD,hsa-miR-767-5p,GABRP,ENSG00000094755,0,7,-0.141505,6.26E-03,-0.3117,7.93E-10,-0.2232,1.06E-09
STAD,hsa-miR-92a-1-5p,HSPB6,ENSG00000004776,0,6,-0.182794,3.95E-04,-0.4674,1.37E-21,-0.3267,5.11E-21
STAD,hsa-miR-92a-1-5p,ATP2B4,ENSG00000058668,0,6,-0.227116,9.70E-06,-0.464,2.96E-21,-0.3219,1.89E-20
STAD,hsa-miR-92a-1-5p,MYLK,ENSG00000065534,0,7,-0.207101,5.70E-05,-0.5011,4.87E-25,-0.3515,4.52E-24
STAD,hsa-miR-92a-1-5p,MCAM,ENSG00000076706,0,6,-0.246213,1.53E-06,-0.3617,6.15E-13,-0.2475,1.04E-12
STAD,hsa-miR-92a-1-5p,PPP1R12B,ENSG00000077157,1,5,-0.199998,1.03E-04,-0.4291,4.28E-18,-0.2947,2.15E-17
STAD,hsa-miR-92a-1-5p,GADD45B,ENSG00000099860,0,7,-0.199129,1.10E-04,-0.3609,6.97E-13,-0.2459,1.44E-12
STAD,hsa-miR-92a-1-5p,PALM,ENSG00000099864,0,6,-0.178749,5.32E-04,-0.3592,8.97E-13,-0.2473,1.07E-12
STAD,hsa-miR-92a-1-5p,TIMP3,ENSG00000100234,0,8,-0.20801,5.28E-05,-0.3334,4.16E-11,-0.2279,5.34E-11
STAD,hsa-miR-92a-1-5p,FOXF1,ENSG00000103241,0,6,-0.272974,8.84E-08,-0.436,1.07E-18,-0.3046,1.80E-18
STAD,hsa-miR-92a-1-5p,CLIP3,ENSG00000105270,0,6,-0.248529,1.21E-06,-0.4763,1.82E-22,-0.3328,9.50E-22
STAD,hsa-miR-92a-1-5p,CXCL12,ENSG00000107562,0,7,-0.149207,3.92E-03,-0.33,6.74E-11,-0.2252,8.97E-11
STAD,hsa-miR-92a-1-5p,NRP2,ENSG00000118257,0,7,-0.247022,1.41E-06,-0.4023,6.66E-16,-0.277,1.53E-15
STAD,hsa-miR-92a-1-5p,CALD1,ENSG00000122786,0,6,-0.216276,2.59E-05,-0.4911,5.67E-24,-0.3447,3.26E-23
STAD,hsa-miR-92a-1-5p,F13A1,ENSG00000124491,0,6,-0.127391,1.39E-02,-0.3244,1.46E-10,-0.2194,2.65E-10
STAD,hsa-miR-92a-1-5p,PALLD,ENSG00000129116,0,7,-0.230987,6.76E-06,-0.4694,8.80E-22,-0.3302,1.96E-21
STAD,hsa-miR-92a-1-5p,FXYD6,ENSG00000137726,0,6,-0.237774,3.53E-06,-0.4207,2.17E-17,-0.2909,5.46E-17
STAD,hsa-miR-92a-1-5p,DPT,ENSG00000143196,0,6,-0.161731,1.75E-03,-0.3563,1.41E-12,-0.2453,1.63E-12
STAD,hsa-miR-92a-1-5p,ZER1,ENSG00000160445,0,6,-0.221714,1.59E-05,-0.3021,2.74E-09,-0.2076,2.29E-09
STAD,hsa-miR-92a-1-5p,ANTXR2,ENSG00000163297,0,6,-0.22856,8.49E-06,-0.3562,1.44E-12,-0.2471,1.12E-12
